product_id_1,product_name_1,product_type_1,product_id_2,product_name_2,product_type_2,compatibility_type,compatibility_score,notes
P10107,Động cơ bước,Linh kiện cơ điện tử,P10108,Driver động cơ,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.99,Cần thiết bị trung gian
P10107,Động cơ bước,Linh kiện cơ điện tử,P10109,Driver động cơ,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.9,Có thể kết nối trực tiếp
P10107,Động cơ bước,Linh kiện cơ điện tử,P10110,Rơ-le,Linh kiện cơ điện tử,Không tương thích,0.28,Cần cài đặt driver
P10107,Động cơ bước,Linh kiện cơ điện tử,P10111,Rơ-le,Linh kiện cơ điện tử,Tương thích một phần,0.66,Cần adapter chuyển đổi
P10107,Động cơ bước,Linh kiện cơ điện tử,P10112,Solenoid,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.99,Cần driver phù hợp
P10107,Động cơ bước,Linh kiện cơ điện tử,P10113,Solenoid,Linh kiện cơ điện tử,Tương thích một phần,0.67,Cần cấu hình thêm
P10107,Động cơ bước,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.97,Cần cài đặt driver
P10107,Động cơ bước,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Tương thích một phần,0.55,Cần driver phù hợp
P10107,Động cơ bước,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.72,Cần adapter chuyển đổi
P10107,Động cơ bước,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Tương thích một phần,0.77,Cần adapter chuyển đổi
P10108,Driver động cơ,Linh kiện cơ điện tử,P10109,Driver động cơ,Linh kiện cơ điện tử,Tương thích một phần,0.58,Cần cập nhật firmware
P10108,Driver động cơ,Linh kiện cơ điện tử,P10110,Rơ-le,Linh kiện cơ điện tử,Không tương thích,0.34,Có thể kết nối trực tiếp
P10108,Driver động cơ,Linh kiện cơ điện tử,P10111,Rơ-le,Linh kiện cơ điện tử,Không tương thích,0.26,Cần cấu hình thêm
P10108,Driver động cơ,Linh kiện cơ điện tử,P10112,Solenoid,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.81,Có thể kết nối trực tiếp
P10108,Driver động cơ,Linh kiện cơ điện tử,P10113,Solenoid,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.97,Cần cập nhật firmware
P10108,Driver động cơ,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.91,Cần cài đặt driver
P10108,Driver động cơ,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Tương thích một phần,0.7,Cần cập nhật firmware
P10108,Driver động cơ,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.66,Cần nguồn điện phù hợp
P10108,Driver động cơ,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.9,Cần nguồn điện phù hợp
P10109,Driver động cơ,Linh kiện cơ điện tử,P10110,Rơ-le,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.87,Cần thiết bị trung gian
P10109,Driver động cơ,Linh kiện cơ điện tử,P10111,Rơ-le,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.86,Cần firmware tương thích
P10109,Driver động cơ,Linh kiện cơ điện tử,P10112,Solenoid,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.84,Cần nguồn điện phù hợp
P10109,Driver động cơ,Linh kiện cơ điện tử,P10113,Solenoid,Linh kiện cơ điện tử,Tương thích một phần,0.61,Cần cài đặt driver
P10109,Driver động cơ,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Tương thích một phần,0.7,Cần thiết bị trung gian
P10109,Driver động cơ,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Không tương thích,0.03,Cần thiết bị trung gian
P10109,Driver động cơ,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.63,Cần phần mềm hỗ trợ
P10109,Driver động cơ,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.8,Có thể kết nối trực tiếp
P10110,Rơ-le,Linh kiện cơ điện tử,P10111,Rơ-le,Linh kiện cơ điện tử,Tương thích một phần,0.52,Cần thiết bị trung gian
P10110,Rơ-le,Linh kiện cơ điện tử,P10112,Solenoid,Linh kiện cơ điện tử,Không tương thích,0.21,Cần nguồn điện phù hợp
P10110,Rơ-le,Linh kiện cơ điện tử,P10113,Solenoid,Linh kiện cơ điện tử,Tương thích một phần,0.65,Cần thiết bị trung gian
P10110,Rơ-le,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.97,Cần phần mềm hỗ trợ
P10110,Rơ-le,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Tương thích một phần,0.74,Cần phần mềm hỗ trợ
P10110,Rơ-le,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.8,Cần cập nhật firmware
P10110,Rơ-le,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.9,Cần cấu hình thêm
P10111,Rơ-le,Linh kiện cơ điện tử,P10112,Solenoid,Linh kiện cơ điện tử,Tương thích một phần,0.51,Cần cập nhật firmware
P10111,Rơ-le,Linh kiện cơ điện tử,P10113,Solenoid,Linh kiện cơ điện tử,Không tương thích,0.18,Cần cài đặt driver
P10111,Rơ-le,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Không tương thích,0.23,Cần cấu hình thêm
P10111,Rơ-le,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.92,Cần thiết bị trung gian
P10111,Rơ-le,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.67,Có thể kết nối trực tiếp
P10111,Rơ-le,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Không tương thích,0.21,Cần cấu hình thêm
P10112,Solenoid,Linh kiện cơ điện tử,P10113,Solenoid,Linh kiện cơ điện tử,Tương thích một phần,0.56,Cần thiết bị trung gian
P10112,Solenoid,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.85,Có thể kết nối trực tiếp
P10112,Solenoid,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.99,Cần cài đặt driver
P10112,Solenoid,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.67,Cần nguồn điện phù hợp
P10112,Solenoid,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Không tương thích,0.31,Cần firmware tương thích
P10113,Solenoid,Linh kiện cơ điện tử,P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.83,Cần cấu hình thêm
P10113,Solenoid,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Tương thích hoàn toàn,1.0,Cần phần mềm hỗ trợ
P10113,Solenoid,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích hoàn toàn,0.97,Cần nguồn điện phù hợp
P10113,Solenoid,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Không tương thích,0.06,Có thể kết nối trực tiếp
P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,P10115,Trục & Ổ trục,Linh kiện cơ điện tử,Không tương thích,0.1,Cần driver phù hợp
P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Tương thích một phần,0.56,Cần nguồn điện phù hợp
P10114,Bánh răng & Pulley,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Tương thích một phần,0.78,Cần cấu hình thêm
P10115,Trục & Ổ trục,Linh kiện cơ điện tử,P10116,Khớp nối,Linh kiện cơ điện tử,Không tương thích,0.04,Cần cấu hình thêm
P10115,Trục & Ổ trục,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Không tương thích,0.34,Cần driver phù hợp
P10116,Khớp nối,Linh kiện cơ điện tử,P10117,Động cơ rung,Linh kiện cơ điện tử,Không tương thích,0.33,Cần cập nhật firmware
P11101,Loa,Thiết bị âm thanh,P11102,Loa,Thiết bị âm thanh,Tương thích hoàn toàn,0.85,Cần cập nhật firmware
P11101,Loa,Thiết bị âm thanh,P11103,Loa,Thiết bị âm thanh,Tương thích hoàn toàn,0.92,Cần adapter chuyển đổi
P11101,Loa,Thiết bị âm thanh,P11104,Micro,Thiết bị âm thanh,Tương thích hoàn toàn,0.87,Cần phần mềm hỗ trợ
P11101,Loa,Thiết bị âm thanh,P11105,Micro,Thiết bị âm thanh,Tương thích một phần,0.73,Có thể kết nối trực tiếp
P11101,Loa,Thiết bị âm thanh,P11106,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.84,Cần cấu hình thêm
P11101,Loa,Thiết bị âm thanh,P11107,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.96,Cần adapter chuyển đổi
P11101,Loa,Thiết bị âm thanh,P11108,Module phát âm,Thiết bị âm thanh,Tương thích một phần,0.75,Cần firmware tương thích
P11101,Loa,Thiết bị âm thanh,P11109,Module phát âm,Thiết bị âm thanh,Tương thích một phần,0.71,Cần nguồn điện phù hợp
P11101,Loa,Thiết bị âm thanh,P11110,IC xử lý âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.83,Cần phần mềm hỗ trợ
P11101,Loa,Thiết bị âm thanh,P11111,IC xử lý âm thanh,Thiết bị âm thanh,Không tương thích,0.37,Cần driver phù hợp
P11101,Loa,Thiết bị âm thanh,P11112,Bộ lọc âm thanh,Thiết bị âm thanh,Tương thích một phần,0.64,Cần cài đặt driver
P11101,Loa,Thiết bị âm thanh,P11113,Bộ lọc âm thanh,Thiết bị âm thanh,Không tương thích,0.21,Cần firmware tương thích
P11101,Loa,Thiết bị âm thanh,P11114,Jack âm thanh,Thiết bị âm thanh,Không tương thích,0.14,Có thể kết nối trực tiếp
P11101,Loa,Thiết bị âm thanh,P11115,Module Bluetooth Audio,Thiết bị âm thanh,Không tương thích,0.29,Cần nguồn điện phù hợp
P11101,Loa,Thiết bị âm thanh,P11116,Phản hồi xúc giác,Thiết bị âm thanh,Tương thích một phần,0.54,Có thể kết nối trực tiếp
P11101,Loa,Thiết bị âm thanh,P11117,Còi & Buzzer,Thiết bị âm thanh,Không tương thích,0.35,Cần cài đặt driver
P11102,Loa,Thiết bị âm thanh,P11103,Loa,Thiết bị âm thanh,Không tương thích,0.0,Cần driver phù hợp
P11102,Loa,Thiết bị âm thanh,P11104,Micro,Thiết bị âm thanh,Tương thích một phần,0.8,Cần nguồn điện phù hợp
P11102,Loa,Thiết bị âm thanh,P11105,Micro,Thiết bị âm thanh,Tương thích một phần,0.53,Cần cấu hình thêm
P11102,Loa,Thiết bị âm thanh,P11106,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.88,Cần driver phù hợp
P11102,Loa,Thiết bị âm thanh,P11107,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích một phần,0.6,Cần firmware tương thích
P11102,Loa,Thiết bị âm thanh,P11108,Module phát âm,Thiết bị âm thanh,Không tương thích,0.3,Cần adapter chuyển đổi
P11102,Loa,Thiết bị âm thanh,P11109,Module phát âm,Thiết bị âm thanh,Tương thích hoàn toàn,0.98,Cần thiết bị trung gian
P11102,Loa,Thiết bị âm thanh,P11110,IC xử lý âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.87,Cần cài đặt driver
P11102,Loa,Thiết bị âm thanh,P11111,IC xử lý âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.84,Cần cập nhật firmware
P11102,Loa,Thiết bị âm thanh,P11112,Bộ lọc âm thanh,Thiết bị âm thanh,Tương thích một phần,0.77,Cần cài đặt driver
P11102,Loa,Thiết bị âm thanh,P11113,Bộ lọc âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.82,Cần firmware tương thích
P11102,Loa,Thiết bị âm thanh,P11114,Jack âm thanh,Thiết bị âm thanh,Không tương thích,0.06,Có thể kết nối trực tiếp
P11102,Loa,Thiết bị âm thanh,P11115,Module Bluetooth Audio,Thiết bị âm thanh,Không tương thích,0.35,Cần nguồn điện phù hợp
P11102,Loa,Thiết bị âm thanh,P11116,Phản hồi xúc giác,Thiết bị âm thanh,Tương thích một phần,0.69,Cần cấu hình thêm
P11102,Loa,Thiết bị âm thanh,P11117,Còi & Buzzer,Thiết bị âm thanh,Tương thích hoàn toàn,0.94,Cần cài đặt driver
P11103,Loa,Thiết bị âm thanh,P11104,Micro,Thiết bị âm thanh,Tương thích một phần,0.71,Cần cài đặt driver
P11103,Loa,Thiết bị âm thanh,P11105,Micro,Thiết bị âm thanh,Tương thích hoàn toàn,0.9,Cần adapter chuyển đổi
P11103,Loa,Thiết bị âm thanh,P11106,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.98,Cần firmware tương thích
P11103,Loa,Thiết bị âm thanh,P11107,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích một phần,0.69,Cần driver phù hợp
P11103,Loa,Thiết bị âm thanh,P11108,Module phát âm,Thiết bị âm thanh,Tương thích hoàn toàn,0.95,Cần firmware tương thích
P11103,Loa,Thiết bị âm thanh,P11109,Module phát âm,Thiết bị âm thanh,Tương thích hoàn toàn,0.96,Cần firmware tương thích
P11103,Loa,Thiết bị âm thanh,P11110,IC xử lý âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.94,Cần driver phù hợp
P11103,Loa,Thiết bị âm thanh,P11111,IC xử lý âm thanh,Thiết bị âm thanh,Tương thích một phần,0.61,Cần firmware tương thích
P11103,Loa,Thiết bị âm thanh,P11112,Bộ lọc âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.95,Cần nguồn điện phù hợp
P11103,Loa,Thiết bị âm thanh,P11113,Bộ lọc âm thanh,Thiết bị âm thanh,Không tương thích,0.22,Cần nguồn điện phù hợp
P11103,Loa,Thiết bị âm thanh,P11114,Jack âm thanh,Thiết bị âm thanh,Tương thích một phần,0.69,Cần cập nhật firmware
P11103,Loa,Thiết bị âm thanh,P11115,Module Bluetooth Audio,Thiết bị âm thanh,Tương thích một phần,0.51,Cần firmware tương thích
P11103,Loa,Thiết bị âm thanh,P11116,Phản hồi xúc giác,Thiết bị âm thanh,Tương thích một phần,0.72,Cần thiết bị trung gian
P11103,Loa,Thiết bị âm thanh,P11117,Còi & Buzzer,Thiết bị âm thanh,Tương thích hoàn toàn,0.88,Cần phần mềm hỗ trợ
P11104,Micro,Thiết bị âm thanh,P11105,Micro,Thiết bị âm thanh,Tương thích một phần,0.51,Cần nguồn điện phù hợp
P11104,Micro,Thiết bị âm thanh,P11106,Bộ khuếch đại âm thanh,Thiết bị âm thanh,Tương thích hoàn toàn,0.83,Cần phần mềm hỗ trợ
